id,title,description,category,subcategory,location,severity,source,source_id,start_time,end_time,created_at,is_active
1765374836536,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765374836,2025-12-10T19:23:56.536803,2025-12-11T19:23:56.536811,2025-12-10T19:23:56.538091,True
1765374836543,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765374836,2025-12-10T19:23:56.543387,2025-12-11T19:23:56.543395,2025-12-10T19:23:56.543509,True
1765374836546,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765374836,2025-12-10T19:23:56.546327,2025-12-11T19:23:56.546337,2025-12-10T19:23:56.546476,True
1765374836551,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765374836,2025-12-10T19:23:56.551727,2025-12-11T19:23:56.551736,2025-12-10T19:23:56.551865,True
1765374836559,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765374836,2025-12-10T19:23:56.559618,2025-12-11T19:23:56.559626,2025-12-10T19:23:56.559750,True
1765374837107,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765374836542,2025-12-10T19:23:57.107703,2025-12-11T19:23:57.107708,2025-12-10T19:23:57.107782,True
1765374837152,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765374836536,2025-12-10T19:23:57.152781,2025-12-11T19:23:57.152785,2025-12-10T19:23:57.152836,True
1765374837188,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765374836529,2025-12-10T19:23:57.188311,2025-12-11T19:23:57.188316,2025-12-10T19:23:57.188436,True
1765375078206,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765375078,2025-12-10T19:27:58.206892,2025-12-11T19:27:58.206897,2025-12-10T19:27:58.207031,True
1765375078209,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765375078,2025-12-10T19:27:58.209195,2025-12-11T19:27:58.209201,2025-12-10T19:27:58.209283,True
1765375078211,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765375078,2025-12-10T19:27:58.211333,2025-12-11T19:27:58.211338,2025-12-10T19:27:58.211410,True
1765375078213,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765375078,2025-12-10T19:27:58.213673,2025-12-11T19:27:58.213679,2025-12-10T19:27:58.213757,True
1765375078217,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765375078,2025-12-10T19:27:58.217067,2025-12-11T19:27:58.217070,2025-12-10T19:27:58.217123,True
1765375078222,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765375078,2025-12-10T19:27:58.222774,2025-12-11T19:27:58.222779,2025-12-10T19:27:58.222846,True
1765375078632,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765375078210,2025-12-10T19:27:58.632830,2025-12-11T19:27:58.632839,2025-12-10T19:27:58.632948,True
1765375078700,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765375078208,2025-12-10T19:27:58.700037,2025-12-11T19:27:58.700066,2025-12-10T19:27:58.700439,True
1765375078773,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765375078206,2025-12-10T19:27:58.773546,2025-12-11T19:27:58.773565,2025-12-10T19:27:58.773809,True
1765375229176,Notice on reopening preschools and early childhood development centers,All preschools and early childhood development centers that were closed due to the emergency disaster situation and are now deemed safe to resume operations will be reopened from 16 December 2025. MORE..,safety,rescue_operations,Sri Lanka,high,news,news_1765375229,2025-12-10T19:30:29.176925,2025-12-11T19:30:29.176930,2025-12-10T19:30:29.177004,True
1765375229178,Australia and UNFPA partner to protect women and girls in cyclone-affected Sri Lanka,"Australia and the United Nations Population Fund (UNFPA) have partnered to deliver urgent humanitarian assistance to protect women and girls across Sri Lanka, affected by catastrophic floods and landslides triggered by Cyclone Ditwah, one of the most devastating climate-related disasters to strike the island nation in recent years. MORE..",weather,floods,Sri Lanka,high,news,news_1765375229,2025-12-10T19:30:29.178640,2025-12-11T19:30:29.178646,2025-12-10T19:30:29.178728,True
1765375229181,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765375229,2025-12-10T19:30:29.181234,2025-12-11T19:30:29.181239,2025-12-10T19:30:29.181311,True
1765375229183,"Significant flooding reported after heavy rainfall in Jeddah, Saudi Arabia","Jeddah, Saudi Arabia has experienced heavy rainfall that has led to significant flooding and traffic congestion across the city. MORE..",weather,rainfall_alerts,Sri Lanka,medium,news,news_1765375229,2025-12-10T19:30:29.183176,2025-12-11T19:30:29.183181,2025-12-10T19:30:29.183239,True
1765375229185,Homeowners in landslide-prone areas provided with reports on risk level: NBRO,The National Building Research Organisation (NBRO) has extended landslide warnings issued to several areas based on current ground conditions and weather forecasts. MORE..,weather,landslides,Sri Lanka,medium,news,news_1765375229,2025-12-10T19:30:29.185507,2025-12-11T19:30:29.185512,2025-12-10T19:30:29.185566,True
1765375229188,H-1B visa appointments postponed for many Indians amid US Social Media rules,The US State Departments new social media vetting policy has triggered massive disruptions for H-1B visa applicants in India as many appointments have been postponed to next year. The US Embassy in India issued an advisory to the visa applicants on Tuesday night. MORE..,government,government_general,Sri Lanka,medium,news,news_1765375229,2025-12-10T19:30:29.188732,2025-12-11T19:30:29.188736,2025-12-10T19:30:29.188792,True
1765375229641,UAE continues to send aid to assist flood-hit Sri Lanka,The UAEs eight humanitarian aid aircraft has arrived in Sri Lanka on Tuesday in efforts to support the country following deadly floods and landslides. MORE..,weather,floods,Sri Lanka,high,news,news_1765375229180,2025-12-10T19:30:29.641463,2025-12-11T19:30:29.641471,2025-12-10T19:30:29.641599,True
